,id,superficie,fecha,lat,lng,idcomunidad,idprovincia,idmunicipio,municipio,causa,time_ctrl,time_ext,year,month,Provincias,class_per_time,class_per_trimester,geometry,index_right,Y,recursos,Eficiencia,Recursos_ha
36888,2005400005,2.17,2005-03-10,41.516657,-3.547245,17,40,115,MADERUELO,2,180,270,2005,3,Segovia,Menos_de_24h,1.0,POINT (-3.547245 41.516657),37,0,21,41.474654377880185,9.67741935483871
36892,2005400018,1.1,2005-05-26,40.926292,-4.378837,17,40,122,MARUGAN,2,130,1090,2005,5,Segovia,Menos_de_24h,2.0,POINT (-4.378837 40.926292),37,0,8,872.7272727272726,7.2727272727272725
36893,2005400019,1.5,2005-05-26,41.37222,-3.345835,17,40,24,AYLLON,2,180,270,2005,5,Segovia,Menos_de_24h,2.0,POINT (-3.345835 41.37222),37,0,27,60.0,18.0
36894,2005400020,13.6,2005-05-26,40.974344,-4.313719,17,40,17,ANAYA,3,115,370,2005,5,Segovia,Menos_de_24h,2.0,POINT (-4.313719 40.974344),37,0,28,18.75,2.058823529411765
36898,2005400032,2.1,2005-06-19,41.337341,-3.544152,17,40,170,RIAZA,2,33,153,2005,6,Segovia,Menos_de_24h,2.0,POINT (-3.544152 41.337341),37,0,18,57.14285714285714,8.571428571428571
36899,2005400034,1.94,2005-06-20,41.3079,-3.98536,17,40,88,FUENTERREBOLLO,1,140,409,2005,6,Segovia,Menos_de_24h,2.0,POINT (-3.98536 41.3079),37,0,30,138.659793814433,15.463917525773196
36900,2005400035,1.1,2005-06-20,41.329952,-4.151127,17,40,100,HONTALBILLA,1,40,145,2005,6,Segovia,Menos_de_24h,2.0,POINT (-4.151127 41.329952),37,0,45,95.45454545454545,40.90909090909091
36902,2005400045,1.17,2005-06-24,41.270206,-4.241995,17,40,63,CUELLAR,1,90,360,2005,6,Segovia,Menos_de_24h,2.0,POINT (-4.241995 41.270206),37,0,37,230.76923076923077,31.623931623931625
36906,2005400051,2.5,2005-07-15,41.01817,-4.076367,17,40,77,ESPIRDO,3,40,120,2005,7,Segovia,Menos_de_24h,3.0,POINT (-4.076367 41.01817),37,0,23,32.0,9.2
36910,2005400055,9.7,2005-07-19,41.271846,-3.57748,17,40,46,CASTILLEJO DE MESLEON,3,70,305,2005,7,Segovia,Menos_de_24h,3.0,POINT (-3.57748 41.271846),37,0,155,24.226804123711343,15.979381443298971
36912,2005400066,1.7,2005-08-17,41.055468,-4.01732,17,40,33,BRIEVA,2,55,160,2005,8,Segovia,Menos_de_24h,3.0,POINT (-4.01732 41.055468),37,0,52,61.76470588235294,30.58823529411765
36914,2005400068,12.2,2005-08-26,41.013036,-3.986721,17,40,26,BASARDILLA,3,80,165,2005,8,Segovia,Menos_de_24h,3.0,POINT (-3.986721 41.013036),37,0,80,6.967213114754099,6.557377049180328
36915,2005400072,9.03,2005-09-17,40.794811,-4.457935,17,40,225,VILLACASTIN,3,85,245,2005,9,Segovia,Menos_de_24h,3.0,POINT (-4.457935 40.794811),37,0,22,17.718715393133998,2.436323366555925
43160,2006400017,3.2,2006-06-07,40.865254,-4.143184,17,40,904,NAVAS DE RIOFRIO,2,75,135,2006,6,Segovia,Menos_de_24h,2.0,POINT (-4.143184 40.865254),37,0,31,18.75,9.6875
43167,2006400063,1.6,2006-09-06,40.938153,-4.056714,17,40,155,PALAZUELOS DE ERESMA,1,50,150,2006,9,Segovia,Menos_de_24h,3.0,POINT (-4.056714 40.938153),37,0,34,62.5,21.25
43168,2006400069,1.5,2006-09-08,41.159949,-3.815917,17,40,125,MATILLA LA,1,55,155,2006,9,Segovia,Menos_de_24h,3.0,POINT (-3.815917 41.159949),37,0,41,66.66666666666667,27.333333333333332
46543,2007400004,1.2,2007-07-03,41.008692,-4.032154,17,40,203,TORRECABALLEROS,2,29,35,2007,7,Segovia,Menos_de_24h,3.0,POINT (-4.032154 41.008692),37,0,40,5.0,33.333333333333336
46544,2007400010,2.11,2007-07-18,41.495043,-3.702353,17,40,99,HONRUBIA DE LA CUESTA,3,39,155,2007,7,Segovia,Menos_de_24h,3.0,POINT (-3.702353 41.495043),37,0,28,54.976303317535546,13.270142180094787
46547,2007400023,20.18,2007-08-05,41.032851,-4.152015,17,40,72,ENCINILLAS,1,276,828,2007,8,Segovia,Menos_de_24h,3.0,POINT (-4.152015 41.032851),37,0,170,27.353815659068385,8.424182358771061
46548,2007400027,26.4,2007-08-15,40.930323,-4.249647,17,40,1,ABADES,4,1830,1845,2007,8,Segovia,Entre_1dia_y_1semana,3.0,POINT (-4.249647 40.930323),37,1,126,0.5681818181818182,4.772727272727273
46550,2007400029,3.98,2007-08-16,41.186772,-3.583565,17,40,191,STO TOME DEL PUERTO,3,50,267,2007,8,Segovia,Menos_de_24h,3.0,POINT (-3.583565 41.186772),37,0,80,54.52261306532663,20.100502512562816
